x;y;gunHeading;enemyDistance;enemyHeading;enemyVelocity;hit
128,734844;208,379012;100,616610;564,452475;240,866610;0,000000;0
136,681559;207,457211;96,616610;556,496545;240,866610;0,000000;0
38,516001;580,126188;131,866610;832,802856;191,866610;0,000000;1
40,429620;577,815763;140,366610;829,845084;191,866610;0,000000;0
94,818491;344,289498;118,616610;651,811325;191,866610;0,000000;0
102,091415;340,957143;114,616610;643,827046;191,866610;0,000000;0
451,085734;425,025550;142,616610;432,182762;221,866610;0,000000;1
455,487644;418,345490;146,616610;424,188890;221,866610;0,000000;0
459,412853;411,374642;150,616610;416,237565;221,866610;0,000000;0
137,694687;262,437177;110,366610;569,161524;232,616610;0,000000;1
145,079477;259,360674;112,616610;561,161525;232,616610;0,000000;0
152,464267;256,284170;112,616610;553,161526;232,616610;0,000000;0
159,849057;253,207667;112,616610;545,161527;232,616610;0,000000;0
167,233848;250,131163;112,616610;537,161529;232,616610;0,000000;0
174,618638;247,054660;112,616610;529,161530;232,616610;0,000000;0
182,003428;243,978156;112,616610;521,161531;232,616610;0,000000;0
189,388218;240,901653;112,616610;513,161533;232,616610;0,000000;0
196,773008;237,825149;112,616610;505,161534;232,616610;0,000000;0
204,157798;234,748646;112,616610;497,161535;232,616610;0,000000;0
211,542589;231,672142;112,616610;489,161537;232,616610;0,000000;0
218,927379;228,595639;112,616610;481,161538;232,616610;0,000000;0
226,312169;225,519135;112,616610;473,161540;232,616610;0,000000;0
233,696959;222,442632;112,616610;465,161541;232,616610;0,000000;1
241,081749;219,366128;112,616610;457,161543;232,616610;0,000000;0
248,466540;216,289625;112,616610;449,161545;232,616610;0,000000;0
255,851330;213,213121;112,616610;441,161547;232,616610;0,000000;0
263,236120;210,136618;112,616610;433,161549;232,616610;0,000000;0
270,620910;207,060114;112,616610;425,161550;232,616610;0,000000;0
278,005700;203,983610;112,616610;417,161552;232,616610;0,000000;0
285,390491;200,907107;112,616610;409,161555;232,616610;0,000000;0
292,775281;197,830603;112,616610;401,161557;232,616610;0,000000;0
300,160071;194,754100;112,616610;393,161559;232,616610;0,000000;0
307,544861;191,677596;112,616610;385,161561;232,616610;0,000000;0
314,929651;188,601093;112,616610;377,161564;232,616610;0,000000;0
322,314441;185,524589;112,616610;369,161566;232,616610;0,000000;0
329,699232;182,448086;112,616610;361,161569;232,616610;0,000000;0
337,084022;179,371582;112,616610;353,161572;232,616610;0,000000;0
344,468812;176,295079;112,616610;345,161575;232,616610;0,000000;0
351,853602;173,218575;112,616610;337,161578;232,616610;0,000000;0
359,238392;170,142072;112,616610;329,161581;232,616610;0,000000;0
366,623183;167,065568;112,616610;321,161584;232,616610;0,000000;0
374,007973;163,989065;112,616610;313,161588;232,616610;0,000000;0
381,392763;160,912561;112,616610;305,161592;232,616610;0,000000;0
388,777553;157,836058;112,616610;297,161596;232,616610;0,000000;0
396,162343;154,759554;112,616610;289,161600;222,616610;0,000000;0
403,547134;151,683051;112,616610;281,161604;212,616610;0,000000;0
410,931924;148,606547;112,616610;273,161609;202,616610;0,000000;0
418,316714;145,530044;112,616610;265,161614;200,366610;0,000000;0
425,701504;142,453540;112,616610;257,123141;200,366610;-1,000000;0
433,086294;139,377037;112,616610;249,058295;200,366610;-2,000000;0
440,471084;136,300533;112,616610;240,993235;200,366610;-3,000000;0
447,855875;133,224030;112,616610;232,970619;200,366610;-4,000000;0
455,240665;130,147526;112,616610;225,052503;200,366610;-5,000000;0
462,625455;127,071023;112,616610;217,323681;200,366610;-6,000000;0
477,591652;121,440647;108,616610;202,830497;200,366610;-8,000000;0
485,332741;119,421848;104,616610;195,823564;200,366610;-6,500000;0
493,195797;117,947957;100,616610;188,632579;200,366610;-4,500000;0
501,142512;117,026156;96,616610;181,131775;200,366610;-2,500000;0
509,134171;116,660936;92,616610;173,278177;200,366610;-0,500000;0
712,318581;429,535346;184,616610;340,877856;200,366610;0,000000;1
711,120006;421,625642;188,616610;332,890945;200,366610;0,000000;0
709,372596;413,818815;192,616610;324,957691;200,366610;0,000000;0
694,223097;360,148180;186,616610;270,345520;200,366610;0,000000;0
693,857876;352,156521;182,616610;262,345649;200,366610;0,000000;0
694,051015;344,158853;178,616610;254,369196;200,366610;0,000000;0
604,993708;274,846893;168,616610;182,461455;274,616610;0,000000;1
603,965643;282,780560;172,616610;190,460941;274,616610;0,000000;0
603,493507;290,766616;176,616610;198,435824;274,616610;0,000000;0
603,579601;298,766153;180,616610;206,352347;274,616610;0,000000;0
679,272384;566,338016;180,116610;462,287403;258,616610;0,000000;1
678,607045;560,375020;186,366610;456,325301;258,616610;0,000000;0
661,846027;483,864655;178,616610;380,226444;258,616610;0,000000;0
662,596584;475,899942;174,616610;372,235612;258,616610;0,000000;0
663,900904;468,006986;170,616610;364,292658;258,616610;0,000000;0
543,199249;337,371514;154,616610;248,692511;270,116610;0,000000;1
540,282394;344,820806;158,616610;256,691170;270,116610;0,000000;0
537,892281;352,455422;162,616610;264,680766;270,116610;0,000000;0
536,040554;360,238166;166,616610;272,624876;270,116610;0,000000;0
412,270298;237,170707;116,616610;285,190639;244,616610;0,000000;1
419,655088;234,094203;112,616610;277,190856;244,616610;0,000000;0
427,039879;231,017700;112,616610;269,191087;244,616610;0,000000;0
434,424669;227,941196;112,616610;261,191331;244,616610;0,000000;0
441,809459;224,864693;112,616610;253,191591;244,616610;0,000000;0
449,194249;221,788189;112,616610;245,191868;244,616610;0,000000;0
456,579039;218,711686;112,616610;237,192164;244,616610;0,000000;0
463,963830;215,635182;112,616610;229,192480;244,616610;0,000000;0
471,348620;212,558679;112,616610;221,192819;244,616610;0,000000;0
478,733410;209,482175;112,616610;213,193184;244,616610;0,000000;0
486,118200;206,405672;112,616610;205,193577;244,616610;0,000000;0
493,502990;203,329168;112,616610;197,194002;244,616610;0,000000;0
500,887780;200,252665;112,616610;189,194462;244,616610;0,000000;0
508,272571;197,176161;112,616610;181,194964;244,616610;0,000000;1
515,657361;194,099658;112,616610;173,195512;244,616610;0,000000;0
523,042151;191,023154;112,616610;165,196113;244,616610;0,000000;0
530,426941;187,946651;112,616610;157,196775;244,616610;0,000000;0
537,811731;184,870147;112,616610;149,197508;244,616610;0,000000;0
545,196522;181,793644;112,616610;141,198324;234,616610;0,000000;0
552,581312;178,717140;112,616610;133,199238;224,616610;0,000000;0
559,966102;175,640637;112,616610;125,200269;214,616610;0,000000;0
567,350892;172,564133;112,616610;117,201441;206,616610;0,000000;0
574,735682;169,487630;112,616610;109,156547;206,616610;1,000000;0
582,120473;166,411126;112,616610;101,100831;206,616610;2,000000;0
589,505263;163,334623;112,616610;93,113933;206,616610;3,000000;0
596,890053;160,258119;112,616610;85,340377;206,616610;4,000000;0
604,274843;157,181615;112,616610;78,019563;206,616610;5,000000;0
611,659633;154,105112;112,616610;71,524610;206,616610;6,000000;0
654,553551;127,893043;158,366610;47,060971;206,616610;0,000000;0
653,593764;131,776187;166,116610;50,907117;206,616610;0,000000;1
652,994519;136,740148;173,116610;55,859268;206,616610;0,000000;0
652,928192;142,739781;179,366610;61,857828;206,616610;0,000000;0
653,522046;149,714545;184,866610;68,840065;206,616610;0,000000;0
654,858482;157,602127;189,616610;76,759070;206,616610;0,000000;0
656,741873;165,377269;193,616610;84,607773;206,616610;0,000000;0
659,163043;173,002093;197,616610;92,370696;206,616610;0,000000;0
662,110196;180,439451;201,616610;100,034355;206,616610;0,000000;0
25,554547;482,066841;122,118824;591,833390;73,452911;0,000000;0
256,605304;453,295906;140,618824;400,461092;73,452911;0,000000;1
261,237411;446,773362;144,618824;392,483082;73,452911;0,000000;0
764,874500;563,951565;211,118824;537,118241;230,618824;0,000000;1
761,788028;560,017904;218,118824;532,139193;230,618824;0,000000;0
674,802340;484,890059;208,618824;423,078728;230,618824;0,000000;1
671,469704;477,617264;204,618824;415,097090;230,618824;0,000000;0
656,096383;471,474428;199,868824;409,107919;301,118824;0,000000;1
659,333536;478,790222;203,868824;417,090329;301,118824;0,000000;0
772,524498;574,445453;212,118824;559,804638;289,868824;0,000000;1
770,402014;569,918306;205,118824;554,850389;289,868824;0,000000;0
776,500974;470,430600;221,868824;478,316548;289,868824;0,000000;0
772,734946;467,141674;228,868824;473,376726;289,868824;0,000000;0
424,635509;348,800123;160,618824;284,776754;302,118824;0,000000;1
422,513594;356,513584;164,618824;292,770304;302,118824;0,000000;0
420,934912;364,356272;168,618824;300,723730;302,118824;0,000000;0
398,775284;497,505862;172,118824;441,435538;250,618824;0,000000;1
400,422346;489,677248;168,118824;433,449617;250,618824;0,000000;0
420,461719;429,156558;170,618824;370,802235;250,618824;0,000000;0
421,211969;421,191816;174,618824;362,804607;250,618824;0,000000;0
421,404799;413,194140;178,618824;354,841053;250,618824;0,000000;0
609,947908;307,050647;198,868824;257,915166;262,118824;0,000000;1
608,568758;304,386450;207,368824;254,928857;262,118824;0,000000;0
510,476056;189,454946;188,618824;118,598865;288,868824;4,000000;0
509,831845;181,480926;184,618824;109,334620;288,868824;5,000000;0
509,745443;173,481393;180,618824;100,182115;288,868824;6,000000;0
749,416293;128,042183;261,118824;286,495746;288,868824;0,000000;1
741,445306;127,361467;265,118824;278,515494;288,868824;0,000000;0
424,730287;95,411860;154,618824;78,330708;351,118824;0,000000;1
428,159393;88,184051;154,618824;70,581682;351,118824;0,000000;0
431,588500;80,956241;154,618824;62,895531;351,118824;0,000000;0
435,017607;73,728432;154,618824;55,298480;351,118824;0,000000;0
434,588968;74,631908;154,618824;56,242000;351,118824;0,000000;0
434,033294;76,553164;163,868824;58,008630;351,118824;0,000000;0
602,978191;343,680360;207,368824;364,564885;244,618824;0,000000;1
600,677095;340,408517;215,118824;360,608422;244,618824;0,000000;0
510,120107;252,131104;200,618824;244,651199;244,618824;0,000000;1
507,832082;244,465275;196,618824;236,651274;244,618824;0,000000;0
506,084371;236,658515;192,618824;228,674070;244,618824;0,000000;0
504,885490;228,748857;188,618824;220,763014;244,618824;0,000000;0
758,338895;150,346699;250,118824;383,550934;290,618824;0,000000;1
750,616249;148,258460;254,868824;375,557375;290,618824;0,000000;0
742,766747;146,714013;258,868824;367,607110;290,618824;0,000000;0
403,128881;171,353729;186,618824;153,417107;340,118824;0,000000;1
402,763351;163,362084;182,618824;145,418321;340,118824;0,000000;0
402,956181;155,364409;178,618824;137,429728;340,118824;0,000000;0
403,706431;147,399666;174,618824;129,495725;340,118824;0,000000;0
405,010446;139,506660;170,618824;121,669405;340,118824;0,000000;0
425,298876;57,615039;195,868824;49,151091;276,618824;2,000000;0
426,536702;60,347763;204,368824;53,629622;276,618824;3,000000;0
428,663409;63,735553;212,118824;59,814972;276,618824;4,000000;0
431,818063;67,614748;219,118824;67,800532;276,618824;5,000000;0
436,087926;71,829991;225,368824;77,675503;276,618824;6,000000;0
300,742890;105,420109;29,445340;514,978702;298,038333;0,000000;1
305,152020;112,095405;33,445340;506,986668;298,038333;0,000000;0
310,016054;118,446875;37,445340;499,040161;298,038333;0,000000;0
389,639737;195,114220;28,195340;393,519348;298,038333;0,000000;1
392,918528;202,411448;24,195340;385,525992;298,038333;0,000000;0
395,680303;209,919617;20,195340;377,576259;298,038333;0,000000;0
189,266720;557,940492;96,195340;421,022025;119,445340;0,000000;1
197,140400;556,524454;100,195340;413,058112;119,445340;0,000000;0
416,337387;448,513089;70,195340;209,088110;186,195340;-3,000000;0
423,656801;451,742047;66,195340;203,040264;186,195340;-4,000000;0
430,733146;455,473716;62,195340;197,573682;186,195340;-5,000000;0
437,531944;459,689915;58,195340;192,750545;186,195340;-6,000000;0
444,020074;464,370104;54,195340;188,635528;186,195340;-7,000000;0
450,165926;469,491482;50,195340;185,295204;186,195340;-8,000000;0
439,126481;475,611776;53,945340;200,050075;186,195340;0,000000;1
432,346143;471,365951;57,945340;208,038666;186,195340;0,000000;0
425,286149;467,603442;61,945340;216,037495;186,195340;0,000000;0
417,980893;464,342578;65,945340;224,008581;186,195340;0,000000;0
410,465965;461,599246;69,945340;231,917945;186,195340;0,000000;0
323,506129;37,194464;32,945340;589,311104;143,945340;0,000000;1
327,858503;42,676876;38,445340;582,344216;143,945340;0,000000;0
404,478595;111,357824;32,195340;483,851597;143,945340;0,000000;0
408,258428;118,408559;28,195340;475,854119;143,945340;0,000000;0
411,537218;125,705786;24,195340;467,890907;143,945340;0,000000;0
175,982992;481,343596;80,195340;432,746394;122,945340;0,000000;0
183,941972;482,152694;84,195340;424,772139;122,945340;0,000000;0
479,931530;404,250309;42,195340;197,027593;122,945340;0,000000;1
484,878286;410,537567;38,195340;189,027594;122,945340;0,000000;0
489,374415;417,154577;34,195340;181,047599;122,945340;0,000000;0
493,398012;424,069103;30,195340;173,131929;122,945340;0,000000;0
386,889565;534,483658;89,195340;251,985225;132,195340;0,000000;1
378,902002;534,929581;93,195340;259,983606;132,195340;0,000000;0
370,965003;535,931601;97,195340;267,952457;132,195340;0,000000;0
330,055510;38,746552;30,695340;618,890994;179,195340;0,000000;1
333,112824;42,702919;37,695340;613,938277;179,195340;0,000000;0
405,262246;111,257531;28,195340;519,390475;179,195340;0,000000;1
408,541037;118,554758;24,195340;511,397771;179,195340;0,000000;0
411,302812;126,062927;20,195340;503,449470;179,195340;0,000000;0
172,986811;474,192568;80,195340;513,655936;120,695340;0,000000;1
180,945791;475,001666;84,195340;505,664879;120,695340;0,000000;0
465,788435;385,634792;50,195340;287,286785;170,195340;0,000000;1
471,562066;391,172407;46,195340;279,287374;170,195340;0,000000;0
476,935349;397,099281;42,195340;271,315129;170,195340;0,000000;0
481,882104;403,386539;38,195340;263,413112;170,195340;0,000000;0
388,386396;540,443503;89,195340;319,126888;140,195340;0,000000;1
380,398834;540,889425;93,195340;327,110089;140,195340;0,000000;0
339,228858;42,702919;37,695340;652,737532;179,195340;0,000000;0
407,598447;104,206796;32,195340;563,828581;179,195340;0,000000;0
411,378280;111,257531;28,195340;555,847121;179,195340;0,000000;0
179,102845;474,192568;80,195340;538,752100;179,195340;0,000000;1
187,061825;475,001666;84,195340;530,792794;179,195340;0,000000;0
459,270487;375,833226;58,195340;305,875235;170,195340;8,000000;1
465,758617;380,513415;54,195340;295,288744;170,195340;6,500000;0
471,904469;385,634792;50,195340;285,643889;170,195340;4,500000;0
410,473530;541,225922;81,195340;280,714266;148,195340;0,000000;1
402,501641;540,555851;85,195340;288,708783;148,195340;0,000000;0
394,502430;540,443503;89,195340;296,664823;148,195340;0,000000;0
345,344892;42,702919;37,695340;597,408898;171,195340;0,000000;1
349,508722;47,022932;43,945340;591,466590;171,195340;0,000000;0
409,452022;97,436904;36,195340;515,809677;171,195340;0,000000;0
413,714481;104,206796;32,195340;507,813069;171,195340;0,000000;0
417,494314;111,257531;28,195340;499,852997;171,195340;0,000000;0
185,218879;474,192568;80,195340;479,095349;127,695340;0,000000;1
193,177859;475,001666;84,195340;471,115905;127,695340;0,000000;0
189,824992;572,317706;140,976739;648,633505;285,008357;0,000000;1
193,072888;567,272790;147,226739;642,673722;285,008357;0,000000;0
205,899802;548,234138;141,976739;619,825737;285,008357;0,000000;0
211,255260;542,291153;137,976739;611,832723;285,008357;0,000000;0
217,662896;433,436291;139,476739;523,574273;230,976739;0,000000;1
212,901703;439,865213;143,476739;531,548072;230,976739;0,000000;0
182,376365;225,076508;112,726739;445,297700;229,476739;0,000000;1
189,952850;222,508068;108,726739;437,300079;229,476739;0,000000;0
197,690044;220,474393;104,726739;429,336381;229,476739;0,000000;0
403,498834;224,302086;124,726739;249,050131;202,726739;0,000000;0
409,739942;219,297232;128,726739;241,311362;202,726739;1,000000;0
415,616726;213,869211;132,726739;233,866759;202,726739;2,000000;0
421,100556;208,044469;136,726739;226,762446;202,726739;3,000000;0
193,047565;567,210040;147,476739;666,141712;202,726739;0,000000;0
200,946628;554,473474;145,976739;651,188845;202,726739;0,000000;0
205,874479;548,171388;141,976739;643,195341;202,726739;0,000000;0
217,662896;433,436291;139,476739;546,164236;202,726739;0,000000;1
212,901703;439,865213;143,476739;554,131695;202,726739;0,000000;0
182,376365;225,076508;112,726739;467,578462;229,476739;0,000000;1
189,952850;222,508068;108,726739;459,584276;229,476739;0,000000;0
197,690044;220,474393;104,726739;451,631949;229,476739;0,000000;0
403,498834;224,302086;124,726739;272,174117;209,476739;0,000000;0
409,739942;219,297232;128,726739;264,175782;202,726739;0,000000;0
415,616726;213,869211;132,726739;256,464325;202,726739;1,000000;0
421,100556;208,044469;136,726739;249,079789;202,726739;2,000000;0
193,047565;567,210040;147,476739;684,934311;202,726739;0,000000;0
205,874479;548,171388;141,976739;662,004672;202,726739;0,000000;0
211,229937;542,228403;137,976739;654,038453;202,726739;0,000000;0
222,860950;427,355153;135,476739;558,175842;202,726739;0,000000;1
217,662896;433,436291;139,476739;566,169453;202,726739;0,000000;0
212,901703;439,865213;143,476739;574,122210;202,726739;0,000000;0
182,376365;225,076508;112,726739;486,983627;225,476739;0,000000;1
189,952850;222,508068;108,726739;478,988377;225,476739;0,000000;0
197,690044;220,474393;104,726739;471,032808;225,476739;0,000000;0
403,498834;224,302086;124,726739;290,343701;215,476739;0,000000;0
409,739942;219,297232;128,726739;282,352070;205,476739;0,000000;0
415,616726;213,869211;132,726739;274,407586;202,726739;0,000000;0
189,821713;572,269080;141,226739;703,635155;202,726739;0,000000;1
193,047565;567,210040;147,476739;697,663051;202,726739;0,000000;0
205,874479;548,171388;141,976739;674,767458;202,726739;0,000000;0
211,229937;542,228403;137,976739;666,785347;202,726739;0,000000;0
228,470540;421,651426;131,476739;571,675949;231,226739;0,000000;1
222,860950;427,355153;135,476739;579,647860;231,226739;0,000000;0
174,997502;228,167200;116,726739;505,361357;221,476739;0,000000;0
182,376365;225,076508;112,726739;497,365584;221,476739;0,000000;0
189,952850;222,508068;108,726739;489,408323;221,476739;0,000000;0
409,739942;219,297232;128,726739;301,787135;221,476739;0,000000;1
415,616726;213,869211;132,726739;293,788125;221,476739;0,000000;0
421,100556;208,044469;136,726739;285,818348;221,476739;0,000000;0
189,821713;572,269080;141,226739;701,506788;218,726739;0,000000;0
211,229937;542,228403;137,976739;664,930388;218,726739;0,000000;0
216,986911;536,673473;133,976739;656,940667;218,726739;0,000000;0
234,464338;416,352899;127,476739;561,458444;218,726739;0,000000;1
228,470540;421,651426;131,476739;569,455040;218,726739;0,000000;0
222,860950;427,355153;135,476739;577,416582;218,726739;0,000000;0
174,997502;228,167200;116,726739;506,611612;217,476739;0,000000;0
182,376365;225,076508;112,726739;498,615547;217,476739;0,000000;0
189,952850;222,508068;108,726739;490,657335;217,476739;0,000000;0
409,739942;219,297232;128,726739;302,812528;217,476739;0,000000;1
415,616726;213,869211;132,726739;294,813942;217,476739;0,000000;0
421,100556;208,044469;136,726739;286,846390;217,476739;0,000000;0
189,821713;572,269080;141,226739;702,440199;218,726739;0,000000;0
211,229937;542,228403;137,976739;665,870882;218,726739;0,000000;0
216,986911;536,673473;133,976739;657,880556;218,726739;0,000000;0
234,464338;416,352899;127,476739;562,515179;218,726739;0,000000;1
228,470540;421,651426;131,476739;570,511404;218,726739;0,000000;0
222,860950;427,355153;135,476739;578,471735;218,726739;0,000000;0
174,997502;228,167200;116,726739;507,862508;217,476739;0,000000;0
182,376365;225,076508;112,726739;499,866165;217,476739;0,000000;0
189,952850;222,508068;108,726739;491,907016;217,476739;0,000000;0
409,739942;219,297232;128,726739;303,840677;217,476739;0,000000;1
415,616726;213,869211;132,726739;295,842586;217,476739;0,000000;0
421,100556;208,044469;136,726739;287,877322;217,476739;0,000000;0
116,940218;576,151360;185,348229;386,277823;247,893874;0,000000;1
117,107845;572,154874;177,598229;382,295131;247,893874;0,000000;0
235,145560;270,001750;244,598229;201,978063;275,348229;0,000000;1
227,697203;267,082505;248,598229;193,978254;275,348229;0,000000;0
220,063355;264,689943;252,598229;186,002880;275,348229;0,000000;0
212,281205;262,835719;256,598229;178,096682;275,348229;0,000000;0
506,426262;133,424971;270,598229;437,689496;334,598229;0,000000;1
498,452011;134,066316;274,598229;429,696920;334,598229;0,000000;0
490,541923;135,262354;278,598229;421,749178;334,598229;0,000000;0
466,739608;138,015631;272,598229;397,870482;334,598229;0,000000;0
458,742002;137,819926;268,598229;389,882492;334,598229;0,000000;0
265,922845;269,270279;244,598229;208,262011;0,598229;0,000000;1
273,371202;272,189523;248,598229;216,257623;0,598229;0,000000;0
281,005050;274,582086;252,598229;224,252254;0,598229;0,000000;0
288,787200;276,436310;256,598229;232,209064;0,598229;0,000000;0
118,309432;356,838287;190,598229;203,977959;334,598229;0,000000;1
116,838064;348,974759;190,598229;195,988685;334,598229;0,000000;0
115,366697;341,111231;190,598229;188,000324;334,598229;0,000000;0
113,895329;333,247703;190,598229;180,012996;334,598229;0,000000;0
112,423961;325,384174;190,598229;172,026846;334,598229;0,000000;0
110,952594;317,520646;190,598229;164,042046;334,598229;0,000000;0
109,481226;309,657118;190,598229;156,058803;334,598229;0,000000;0
108,009858;301,793589;190,598229;148,077368;334,598229;0,000000;0
106,538490;293,930061;190,598229;140,098051;334,598229;0,000000;0
105,067123;286,066533;190,598229;132,121236;334,598229;0,000000;0
103,595755;278,203005;190,598229;124,147404;334,598229;0,000000;0
102,124387;270,339476;190,598229;116,177171;334,598229;0,000000;0
100,653019;262,475948;190,598229;108,211330;334,598229;0,000000;0
99,181652;254,612420;190,598229;100,250930;324,598229;0,000000;1
97,710284;246,748891;190,598229;92,297378;314,598229;0,000000;0
96,238916;238,885363;190,598229;84,352611;304,598229;0,000000;0
94,767549;231,021835;190,598229;76,419370;294,598229;0,000000;0
93,296181;223,158307;190,598229;68,501657;284,598229;0,000000;0
91,824813;215,294778;190,598229;60,605562;280,598229;0,000000;0
90,353445;207,431250;190,598229;52,553690;280,598229;1,000000;0
88,882078;199,567722;190,598229;44,328837;280,598229;2,000000;0
89,065999;200,550663;190,598229;44,716559;280,598229;4,000000;0
89,745058;202,431853;199,848229;46,953074;280,598229;5,000000;0
91,169546;205,072087;208,348229;50,952055;280,598229;6,000000;0
93,526231;208,304120;216,098229;57,011526;280,598229;7,000000;0
96,942487;211,955037;223,098229;65,353394;280,598229;8,000000;1
101,494585;215,863797;229,348229;74,679010;280,598229;6,500000;0
107,217994;219,894007;234,848229;84,215777;280,598229;4,500000;0
114,117978;223,942490;239,598229;93,629355;280,598229;2,500000;0
121,283562;227,499793;243,598229;101,748904;280,598229;0,500000;0
128,679836;230,548585;247,598229;109,450671;280,598229;0,000000;0
694,943773;575,907851;240,098229;772,182100;280,598229;0,000000;0
540,180601;548,708274;232,598229;629,602518;280,598229;0,000000;1
534,179876;543,417594;228,598229;621,619636;280,598229;0,000000;0
569,601734;120,353220;268,598229;497,377653;322,598229;0,000000;1
561,609958;120,715877;272,598229;489,383422;322,598229;0,000000;0
270,484673;367,012382;230,598229;277,455471;358,598229;0,000000;1
264,672245;361,515502;226,598229;269,455973;358,598229;0,000000;0
259,257420;355,626558;222,598229;261,470050;358,598229;0,000000;0
254,266576;349,374240;218,598229;253,539724;358,598229;0,000000;0
184,197708;227,491330;234,598229;125,119390;320,598229;0,000000;1
177,369431;223,323042;238,598229;116,920982;320,598229;-1,000000;0
170,267022;219,641224;242,598229;108,451113;320,598229;-2,000000;0
162,925083;216,463814;246,598229;99,827547;320,598229;-3,000000;0
155,379384;213,806292;250,598229;91,275225;320,598229;-4,000000;0
97,884832;401,640222;176,098229;266,164538;320,598229;0,000000;1
97,871117;393,640234;180,098229;258,166189;320,598229;0,000000;0
97,299384;385,660690;184,098229;250,199927;320,598229;0,000000;0
93,614848;345,940545;178,598229;210,618679;320,598229;0,000000;0
94,367960;337,976073;174,598229;202,629439;320,598229;0,000000;0
95,674812;330,083536;170,598229;194,692044;320,598229;0,000000;0
451,932790;197,531788;258,598229;404,389334;266,098229;0,000000;1
443,999453;196,501178;262,598229;396,393855;266,098229;0,000000;0
436,013549;196,026481;266,598229;388,437776;266,098229;0,000000;0
364,472716;198,444998;260,598229;318,584433;266,098229;0,000000;0
356,690566;196,590774;256,598229;310,586831;266,098229;0,000000;0
349,056718;194,198212;252,598229;302,623555;266,098229;0,000000;0
230,290131;221,385668;226,848229;217,232912;348,598229;0,000000;1
236,493941;226,436682;230,848229;225,232739;348,598229;0,000000;0
243,034979;231,042636;234,848229;233,210276;348,598229;0,000000;0
249,881379;235,181091;238,848229;241,130793;348,598229;0,000000;0
126,126623;357,652296;206,598229;257,288498;316,848229;0,000000;1
123,052489;350,266519;202,598229;249,288621;316,848229;0,000000;0
120,501049;342,684293;198,598229;241,305638;316,848229;0,000000;0
118,484733;334,942557;194,598229;233,382163;316,848229;0,000000;0
112,445610;311,755067;198,598229;209,685115;316,848229;0,000000;0
109,371475;304,369291;202,598229;201,686342;316,848229;0,000000;0
105,789624;297,215946;206,598229;193,697581;316,848229;0,000000;0
101,717505;290,329884;210,598229;185,761549;316,848229;0,000000;0
97,174959;283,744652;214,598229;177,926536;316,848229;0,000000;0
85,394559;555,170010;181,348229;458,135291;296,598229;0,000000;1
84,544692;547,215281;186,098229;450,161303;296,598229;0,000000;0
80,388726;515,536897;182,598229;418,402231;296,598229;0,000000;0
80,584430;507,539291;178,598229;410,409251;296,598229;0,000000;0
81,337543;499,574819;174,598229;402,460471;296,598229;0,000000;0
379,245768;416,302018;226,598229;477,275479;271,348229;0,000000;1
373,064056;411,223983;230,598229;469,282426;271,348229;0,000000;0
366,543177;406,589532;234,598229;461,333272;271,348229;0,000000;0
158,712289;336,099244;212,598229;273,599149;301,348229;0,000000;0
154,882971;329,075262;208,598229;265,600591;311,348229;0,000000;0
151,552950;321,801270;204,598229;257,633297;316,598229;0,000000;0
148,738448;314,312707;200,598229;250,025812;316,598229;-1,000000;0
387,237743;36,923094;271,598229;330,559012;316,598229;0,000000;1
395,199586;36,142677;275,598229;338,557183;316,598229;0,000000;0
403,087595;34,808771;279,598229;346,524887;316,598229;0,000000;0
527,250103;209,999566;92,013083;164,760405;143,223037;0,000000;1
527,250103;209,999566;100,513083;164,760405;143,223037;0,000000;0
637,696837;388,391490;164,513083;242,034647;182,013083;0,000000;1
635,695566;396,137128;165,513083;250,029968;182,013083;0,000000;0
633,694294;403,882766;165,513083;258,025579;182,013083;0,000000;0
631,693023;411,628404;165,513083;266,021454;182,013083;0,000000;0
629,691751;419,374043;165,513083;274,017570;182,013083;0,000000;0
627,690480;427,119681;165,513083;282,013906;182,013083;0,000000;0
625,689209;434,865319;165,513083;290,010445;182,013083;0,000000;0
623,687937;442,610958;165,513083;298,007169;182,013083;0,000000;0
621,686666;450,356596;165,513083;306,004064;182,013083;0,000000;0
619,685394;458,102234;165,513083;314,001118;182,013083;0,000000;0
617,684123;465,847873;165,513083;321,998318;182,013083;0,000000;0
615,682852;473,593511;165,513083;329,995653;182,013083;0,000000;0
613,681580;481,339149;165,513083;337,993115;182,013083;0,000000;0
611,680309;489,084788;165,513083;345,990694;182,013083;0,000000;0
609,679037;496,830426;165,513083;353,988383;182,013083;0,000000;0
607,677766;504,576064;165,513083;361,986173;192,013083;0,000000;0
605,676495;512,321702;165,513083;369,984060;202,013083;0,000000;0
603,675223;520,067341;165,513083;377,982035;212,013083;0,000000;0
601,673952;527,812979;165,513083;385,980095;222,013083;0,000000;0
599,672680;535,558617;165,513083;393,978233;232,013083;0,000000;0
597,671409;543,304256;165,513083;401,976446;242,013083;0,000000;0
595,670138;551,049894;165,513083;409,974728;252,013083;0,000000;0
593,668866;558,795532;165,513083;417,973076;254,513083;0,000000;0
591,667595;566,541171;165,513083;425,935464;254,513083;-1,000000;0
589,666323;574,286809;165,513083;433,869821;254,513083;-2,000000;0
587,673435;582,000000;165,513083;441,756778;254,513083;-3,000000;0
587,923594;581,031795;165,513083;440,683233;254,513083;-4,000000;0
588,423912;579,095386;165,513083;438,642554;254,513083;-5,000000;0
